"","User.ID","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9"
"301",19578,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"302",142474,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"303",67689,0.2,0.25,0.15,0.15,0.2,0.1666667,0.2,0.2,0.2
"304",96006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"305",89913,0.2177419,0.2331407,0.2130178,0.2207792,0.2036364,0.2134293,0.2052632,0.2190476,0.1791045
"306",12567,0.2298851,0.3037975,0.262069,0.2063492,0.2763158,0.2662722,0.3035714,0.1803279,0.254902
"307",67560,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
"308",56656,0.7333333,0.6666667,0.6,0.8,0.8,0.7,0.7,0.8,0.7
"309",274611,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"310",225600,1,0.125,1,1,1,0.125,1,1,1
"311",223595,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"312",35468,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"313",183025,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"314",21376,0.2,0.425,0.21,0.275,0.2666667,0.5,0.1857143,0.5,0.2
"315",33818,0.2306163,0.2824207,0.236804,0.2566667,0.2576891,0.2338658,0.2330827,0.2533081,0.2379421
"316",136868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"317",153432,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"318",80084,0.2052632,0.248731,0.2408759,0.1678832,0.2397959,0.2027491,0.2436261,0.2,0.1702128
"319",3186,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"320",39220,0.8,0.5,0.5333333,0.9,0.7,0.6,0.8,1,0.9
"321",99927,0.2,0.1315789,0.1764706,0.1,0.1111111,0.15,0.1333333,0.1,0.2
"322",191601,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"323",98228,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"324",251373,0.2,0.35,0.35,0.1,0.2,0.35,0.5,0.1,0.5
"325",76172,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"326",246015,0.25,0.3,0.1,0.2333333,0.4333333,0.1,0.2,0.5,0.2
"327",227266,0.1666667,0.3571429,0.2439024,0.2380952,0.1,0.2083333,0.2363636,0.1428571,0.2571429
"328",78513,0.5,0.1,0.3,0.2,0.1,0.2,0.2,0.1,0.3
"329",15150,0.4137931,0.4137931,0.7826087,0.2941176,0.2941176,0.5,0.6956522,0.55,0.2941176
"330",13873,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"331",185501,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"332",61456,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"333",256661,0.1,0.25,0.25,0.1,0.1,0.1,0.1,0.1,0.1
"334",18412,0.1818182,0.1388889,0.1555556,0.1388889,0.1388889,0.1388889,0.1388889,0.1388889,0.1555556
"335",107784,0.391123,0.4569216,0.4383375,0.4829963,0.4633508,0.4934383,0.5955935,0.429479,0.6658219
"336",189546,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"337",22103,0.1,0.1,2.333333,2.333333,0.1,0.1,0.1,0.1,2.333333
"338",76094,0.15,0.2,0.2333333,0.2,0.1666667,0.1,0.2333333,0.1,0.2
"339",210024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"340",91210,0.2333333,0.3,0.2333333,0.2,0.2,0.1666667,0.26,0.4,0.1666667
"341",94036,1.333333,1.5,2.222222,2.333333,1.333333,2,1.9375,0.1,1.833333
"342",250061,0.1,0.1,0.2,0.1,0.1,0.2,0.15,0.1,0.1
"343",57730,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"344",169014,0.4571429,0.3882353,0.5047619,0.4363636,0.4363636,0.4125,0.52,0.5666667,0.6
"345",180677,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"346",207689,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"347",273038,0.1707317,0.28,0.1489362,0.1764706,0.1875,0.1960784,0.1791045,0.25,0.1875
"348",10461,1,0.3333333,0.1111111,0.1,0.2222222,1,1,0.2222222,0.1
"349",271890,0.2,0.25,0.2142857,0.1428571,0.2142857,0.1428571,0.2142857,0.1428571,0.3333333
"350",247584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"351",193809,0.8,0.3,0.6,0.2,0.7,0.6666667,0.6,0.1,0.7333333
"352",121754,0.25,0.1,0.25,0.25,0.1,0.1,0.25,0.1,0.1
"353",7158,0.351052,0.2556818,0.2803844,0.3562428,0.3267108,0.3204686,0.3250965,0.3156863,0.3267882
"354",253732,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"355",170680,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"356",202400,0.1,0.1428571,0.1,0.1428571,0.1,0.1,0.1,0.1,0.1
"357",121465,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"358",168745,0.2857143,0.2142857,0.2857143,0.2142857,0.2571429,0.2857143,0.2142857,0.1,0.2857143
"359",273737,1,1,0.1666667,0.1111111,0.1111111,0.1111111,0.1111111,1,1
"360",23429,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"361",41260,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"362",98347,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"363",164657,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"364",187256,0.209883,0.2499355,0.2135759,0.2392013,0.2472354,0.2423362,0.2390104,0.2380074,0.2308782
"365",45403,0.2027027,0.221374,0.2372047,0.1886792,0.1971154,0.2107143,0.212963,0.26,0.2272727
"366",245844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"367",105220,1,0.1,1,1,1,0.1,1,0.1,1
"368",23316,0.1111111,0.1666667,0.1777778,0.1851852,0.2666667,0.2222222,0.2222222,0.1481481,0.1481481
"369",60224,0.3095238,0.2333333,0.4107143,0.3142857,0.2380952,0.2666667,0.3055556,0.3095238,0.3265306
"370",55537,0.2592593,0.3090909,0.3111111,0.25,0.2083333,0.2083333,0.2592593,0.2857143,0.2857143
"371",142704,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4285714
"372",12388,0.1111111,0.6,0.25,0.1,0.5,0.25,0.1,0.5,0.1
"373",212357,0.2714286,0.36,0.2666667,0.25,0.3047619,0.3545455,0.3214286,0.375,0.2714286
"374",638,0.2300175,0.2155592,0.222264,0.1866088,0.2481556,0.2439926,0.2394265,0.23049,0.2038934
"375",230232,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"376",47475,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"377",261042,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"378",84402,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"379",135846,0.35,0.375,0.2916667,0.28125,0.3,0.3333333,0.2386364,0.34375,0.3125
"380",37153,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"381",65199,0.1111111,0.1111111,0.1111111,0.1,0.1,0.1111111,0.1111111,0.1,0.1111111
"382",101589,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"383",94997,0.4166667,0.4166667,0.2826087,0.2380952,0.275,0.3,0.3733333,0.3,0.5111111
"384",232752,0.3095238,0.2857143,0.2698413,0.1904762,0.3333333,0.2321429,0.2285714,0.1428571,0.1428571
"385",234451,0.3571429,0.1904762,0.3061224,0.3142857,0.2571429,0.2857143,0.3956044,0.1428571,0.3571429
"386",43096,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"387",237734,0.24,0.125,0.1111111,0.1875,0.125,0.1304348,0.24,0.1111111,0.125
"388",180955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"389",24183,0.3888889,0.1,0.6666667,0.1111111,0.1111111,0.5,0.1,0.1,0.1
"390",243563,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"391",177630,0.2714286,0.3043478,0.2636364,0.35,0.2833333,0.3,0.29,0.32,0.28
"392",188529,0.3076923,0.3392857,0.3157895,0.2,0.2,0.3571429,0.35,0.2,0.2
"393",42136,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"394",44911,0.5,0.5833333,0.8,0.1,0.6666667,0.8125,0.8,0.1,1.25
"395",50973,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"396",181117,0.2580645,0.242268,0.217759,0.173913,0.2650602,0.1978022,0.2094395,0.2467532,0.2349727
"397",242363,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"398",228177,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"399",52846,0.2222222,0.1587302,0.1746032,0.1851852,0.2222222,0.1666667,0.1587302,0.2777778,0.3333333
"400",166437,0.5714286,0.2857143,0.2857143,0.1,0.4285714,0.1,0.2857143,0.1,0.1
"401",113883,0.2745098,0.2444444,0.2222222,0.1851852,0.1944444,0.2679739,0.2311111,0.2444444,0.25
"402",59240,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"403",86784,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"404",195802,0.5384615,0.5384615,0.5384615,0.5384615,0.5384615,0.5384615,0.5384615,0.5384615,0.5384615
"405",17451,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"406",101914,1,1,0.1,0.1,0.1,0.2,0.5384615,0.1,0.125
"407",220376,0.125,0.1,0.125,0.1,0.125,0.125,0.1666667,0.1,0.25
"408",127424,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"409",112496,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"410",67977,0.6,0.6,0.72,0.8,0.6,0.6,0.7333333,0.7,0.7333333
"411",185582,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"412",191612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"413",65187,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"414",153439,0.2174242,0.2026316,0.2180851,0.2190476,0.2288889,0.2378947,0.2245098,0.2583333,0.2121212
"415",258641,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"416",255667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"417",146999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"418",147780,0.3333333,0.4166667,0.5,0.3636364,0.4090909,0.4166667,0.3636364,0.3333333,0.5
"419",96228,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"420",28938,0.4666667,0.3645833,0.5074074,0.5279503,0.4444444,0.3867925,0.3687151,1.148936,0.5217391
"421",140326,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"422",47606,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"423",269412,0.2083333,0.25,0.2291667,0.25,0.21875,0.25,0.225,0.1,0.1875
"424",13649,0.475,0.5666667,0.54,0.5428571,0.6,0.5142857,0.6,0.45,0.5666667
"425",110051,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"426",48715,0.20625,0.1875,0.225,0.2380952,0.203125,0.2132353,0.225,0.2321429,0.2142857
"427",147686,0.202381,0.1480176,0.2014303,0.1902439,0.2166667,0.1639232,0.1993281,0.1542857,0.1959064
"428",164756,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"429",241591,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"430",55728,0.1666667,0.125,0.1875,0.1875,0.125,0.1875,0.1875,0.125,0.1875
"431",145417,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"432",34486,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"433",95281,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"434",278167,0.1,0.1,0.125,0.1,0.1,0.1,0.125,0.1,0.1
"435",169680,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"436",62367,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"437",218439,0.2857143,0.1,0.1,0.1,0.1,0.1,0.1428571,0.1,0.2857143
"438",16222,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"439",71316,0.6333333,0.6823529,0.8716049,0.6666667,0.7647059,0.7555556,0.7619048,0.32,0.6666667
"440",88580,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"441",130057,0.6,0.4,0.6,0.2,0.3,0.4,0.4,0.1,0.1
"442",81611,0.2142857,0.2857143,0.2857143,0.2352941,0.25,0.2142857,0.2444444,0.2857143,0.2857143
"443",7712,0.4285714,0.4285714,0.4285714,0.4285714,0.4285714,0.4285714,0.4285714,0.4285714,0.4285714
"444",223697,0.8,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0.1
"445",207320,0.25,1.375,1.1,1.166667,1.25,1.5,0.95,0.1,1.3125
"446",102668,0.2230769,0.2326389,0.2314607,0.2336066,0.2425532,0.204918,0.2363239,0.2061856,0.25
"447",253576,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"448",87604,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"449",182775,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"450",50599,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"451",98288,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"452",130011,0.3571429,0.4266667,0.5,0.4848485,0.5454545,0.3875969,0.4473684,0.6296296,0.5833333
"453",78922,0.1,0.6666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"454",109655,0.2857143,0.1,0.1,0.1,0.1,0.1,0.2857143,0.1,0.1
"455",51055,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"456",268541,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"457",56072,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"458",177073,0.2207792,0.2451613,0.278481,0.2344498,0.2684564,0.247191,0.2427984,0.2596154,0.327957
"459",177658,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"460",83265,0.125,0.25,0.25,0.2083333,0.1875,0.21875,0.125,0.1,0.1
"461",190789,0.8367347,1.078947,1.074074,0.984252,0.9189189,0.9896907,1.090909,0.8571429,0.8125
"462",247269,0.2142857,0.1428571,0.2857143,0.3333333,0.1428571,0.1,0.2857143,0.4285714,0.3333333
"463",78053,0.1269841,0.1111111,0.1234568,0.1111111,0.2037037,0.1428571,0.1234568,0.1111111,1
"464",270715,0.220339,0.2380952,0.2133333,0.212963,0.2321429,0.1954887,0.1990741,0.2105263,0.2115385
"465",68011,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"466",147341,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"467",158427,0.1111111,0.1481481,0.2962963,0.25,0.1111111,0.1111111,0.1481481,0.3888889,0.3888889
"468",183744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"469",248698,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"470",166730,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"471",265257,0.44,0.3030303,0.4102564,0.4444444,0.3571429,0.5357143,0.3589744,0.3103448,0.3103448
"472",273856,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"473",254067,0.4285714,0.1428571,0.2857143,0.1428571,0.4285714,0.1,0.2857143,0.1,0.4285714
"474",182265,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"475",30895,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"476",190232,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"477",214890,0.3157895,0.3137255,0.3508772,0.1428571,0.3157895,0.4,0.3137255,0.1428571,0.3076923
"478",90316,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1
"479",202140,1,1,1,1,1,1,1,1,1
"480",65398,0.35,0.35,0.5,0.35,0.35,0.35,0.35,0.35,0.35
"481",259622,0.2470588,0.2321429,0.2612613,0.2978723,0.238806,0.2142857,0.2517986,0.1304348,0.22
"482",99521,0.1666667,0.1538462,0.2631579,0.2857143,0.2307692,0.1538462,0.1428571,0.2857143,0.25
"483",161611,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"484",127524,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"485",206530,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"486",230195,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"487",135366,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1
"488",71620,0.1176471,0.1395349,0.1212121,0.125,0.1538462,0.1818182,0.1363636,0.125,0.1176471
"489",257617,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"490",274034,0.1,0.25,0.25,0.1,0.25,0.1,0.25,0.1,0.1
"491",249206,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"492",76482,0.6280788,0.677551,0.7155266,0.6931034,0.6675325,0.7028658,0.6772414,0.7515152,0.6983051
"493",118972,0.5,1.25,1.375,1.25,1.25,1.25,1,0.1,0.5
"494",23603,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"495",176910,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"496",202259,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"497",64158,0.125,0.1818182,0.1875,0.1875,0.125,0.21875,0.171875,0.25,0.1666667
"498",273400,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"499",168332,0.25,0.2083333,0.2083333,0.25,0.1785714,0.1875,0.21875,0.125,0.1875
"500",78736,0.3703704,0.3333333,0.2626263,0.3777778,0.5,0.3333333,0.3148148,0.8888889,0.5555556
"501",100851,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"502",31853,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"503",251269,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"504",82605,0.1,0.1,1,0.1,0.6,0.1,0.6,0.1,0.1
"505",75582,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"506",36787,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"507",156740,0.4285714,0.2857143,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"508",216442,0.3939394,0.3777778,0.4166667,0.462963,0.377193,0.3921569,0.3928571,0.4333333,0.4722222
"509",11266,0.1388889,0.1604938,0.1777778,0.1111111,0.1111111,0.1666667,0.1527778,0.1111111,0.1111111
"510",157312,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"511",114745,0.121447,0.1527778,0.1623932,0.1269841,0.1481481,0.2067183,0.1611111,0.1111111,0.1428571
"512",133488,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"513",257534,0.3088235,0.2463768,0.2253521,0.2156863,0.3095238,0.2376238,0.2,0.1886792,0.195122
"514",211152,0.2915663,0.2055655,0.2449629,0.2675676,0.2598608,0.2403101,0.2428078,0.2903226,0.2688822
"515",23958,0.21,0.1902174,0.2329235,0.1969697,0.215,0.2025862,0.171875,0.2222222,0.1973684
"516",104999,0.2857143,0.1,0.2857143,0.2857143,0.2857143,0.1428571,0.2142857,0.1,0.2857143
"517",263947,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"518",34544,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"519",3670,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111
"520",64591,0.1111111,0.1666667,0.1777778,0.1851852,0.2666667,0.2222222,0.2222222,0.1481481,0.1481481
"521",111245,0.6,0.4,0.5666667,0.4666667,0.6,0.5,0.6,0.3333333,0.5333333
"522",41343,0.2307692,0.1619048,0.173913,0.1325301,0.1886792,0.1626794,0.2068966,1,0.212766
"523",155362,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"524",223732,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"525",218264,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"526",54873,0.1,0.125,0.125,0.1,0.1,0.125,0.1,0.1,0.1
"527",202949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"528",190384,0.1,0.1,0.1,0.1,0.1,0.625,0.1,0.1,0.1
"529",251931,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"530",147089,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"531",182495,0.1666667,0.1,0.4444444,0.5,0.1666667,0.3333333,0.3333333,0.5,0.1
"532",204802,0.2272727,0.3372093,0.2769231,0.3417722,0.3076923,0.2631579,0.25,0.2777778,0.2272727
"533",160000,0.3333333,0.1,0.1666667,0.1,0.3333333,0.1,0.3333333,0.1,0.1
"534",110746,0.2581818,0.1804878,0.2457045,0.2533333,0.25,0.2816092,0.2804878,0.25,0.3157895
"535",81074,0.3809524,0.2432432,0.1984127,0.1875,0.125,0.2391304,0.2166667,0.1,0.1111111
"536",90908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"537",180128,0.1,0.1,1,0.25,0.2,1,0.3,0.1,0.1
"538",67698,0.3125,0.2777778,0.2916667,0.2857143,0.2875,0.25,0.25,0.3125,0.25
"539",73502,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"540",207059,0.1904762,0.2222222,0.2,0.2361111,0.1851852,0.2469136,0.1904762,0.1481481,0.1481481
"541",96689,0.6166667,0.7658537,0.7818182,0.8380952,0.7578947,0.7736842,0.7176471,0.9333333,0.8
"542",206492,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"543",145194,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"544",244781,0.2765957,0.3,0.220339,0.1779661,0.2755102,0.2714286,0.297619,0.2,0.2833333
"545",193149,0.1527778,0.1931818,0.1710526,0.1607143,0.2625,0.2307692,0.2045455,0.21875,0.1875
"546",128318,0.175,0.1666667,0.2142857,0.2,0.175,0.1714286,0.175,0.2,0.15
"547",57164,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"548",150367,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"549",16814,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"550",205091,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"551",231811,1,0.1,0.1,0.1,1,1,1,0.1,0.1
"552",206003,0.125,0.125,0.125,1,1,0.125,1,1,1
"553",264641,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1
"554",186969,0.5,0.9,0.609375,0.5,0.7142857,0.4791667,0.5777778,1,0.5909091
"555",180272,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"556",204930,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"557",31694,0.125,0.25,0.25,0.1,0.1,0.25,0.4375,0.1,0.125
"558",170966,0.2211538,0.2464789,0.2636364,0.1627907,0.2469136,0.261194,0.2375,0.25,0.2589286
"559",221370,0.3308824,0.3529412,0.5510204,0.3595506,0.3892617,0.3915344,0.3922414,0.3548387,0.4223602
"560",61845,0.2068966,0.1428571,0.2,0.1690141,0.2045455,0.4285714,0.2307692,0.1,0.2666667
"561",67497,0.2,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.2666667,0.3333333,0.3333333
"562",230179,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"563",238364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"564",134802,0.2857143,0.2040816,0.2619048,0.25,0.2571429,0.2738095,0.3015873,1,0.2857143
"565",246940,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"566",205072,0.2045455,0.2395833,0.1913043,0.2125,0.1666667,0.1770833,0.2138365,0.2083333,0.1886792
"567",205055,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"568",135830,0.2692308,0.2666667,0.2619048,0.384,0.2538462,0.2769231,0.29375,0.2,0.2
"569",85746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"570",243712,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"571",3532,0.1,0.25,0.25,0.1,0.125,0.125,0.25,0.1,0.1875
"572",181517,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"573",114565,0.15,0.2368421,0.15625,0.125,0.1666667,0.1785714,0.1607143,0.6666667,0.125
"574",121868,0.44,0.475,0.6105263,0.6,0.5333333,0.52,0.5555556,0.4,0.65
"575",43651,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"576",252280,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"577",52040,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1
"578",129664,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"579",111334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"580",64766,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"581",252215,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"582",119532,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"583",122896,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"584",127111,0.375,0.1,0.375,0.375,0.375,0.1,0.375,0.1,0.375
"585",275185,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"586",234847,0.1,0.375,0.1,0.1,0.1,0.1,0.375,0.1,0.1
"587",26339,0.1666667,0.2407407,0.2,0.3555556,0.3055556,0.2222222,0.1944444,0.1111111,0.2222222
"588",233392,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"589",259334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"590",253246,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"591",204825,0.2894737,0.2380952,0.2363636,0.2380952,0.2380952,0.2380952,0.1794872,0.2903226,0.2272727
"592",64921,0.4,0.5714286,0.5357143,0.3809524,0.5277778,0.474359,0.4583333,0.5,0.4444444
"593",234647,0.2137681,0.32,0.2356902,0.25,0.2625,0.2627451,0.2218543,0.2361111,0.1776316
"594",51248,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"595",256690,0.2375,0.28,0.2090909,0.2428571,0.2777778,0.3428571,0.23125,0.2333333,0.2714286
"596",221959,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1
"597",93657,0.2166667,0.3,0.2125,0.2,0.15,0.2,0.19,0.1,0.18
"598",83279,0.25,0.1875,0.2232143,0.1580189,0.2727273,0.2132353,0.2717391,0.1875,0.25
